"Model","Scenario","Region","Variable","Unit","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"IIASA GDP 2023","SSP1","Cambodia","GDP|PPP","billion USD_2017/yr",90.6974818978033,96.9779400741371,121.632781201916,154.185915151522,198.079897662048,248.683759975737,300.470908379621,355.887877042403,421.658001729949,490.584055136344,552.569582170488,602.090556915157,638.089492201993,661.634781104555,676.711610463488,682.567891706155
"IIASA GDP 2023","SSP1","South Korea","GDP|PPP","billion USD_2017/yr",2500.61692153945,2579.05786240517,2738.9484686851,2877.15272993549,3228.28020512169,3332.92603643375,3445.20439996154,3229.46660722308,3326.67778908434,3393.79082759155,3377.38959325272,3303.20997646546,3236.12447785075,3175.76419548585,3099.88958583283,3006.23717561779
"IIASA GDP 2023","SSP1","Kuwait","GDP|PPP","billion USD_2017/yr",223.195805537891,243.588137572078,263.230392504818,281.786045460184,298.344785099839,310.509589116581,325.596614329644,348.111141601523,388.53187370342,420.327248676368,444.99317639648,463.206212709231,474.697633902396,482.784501259547,487.439092141082,486.11147164026
"IIASA GDP 2023","SSP1","Laos","GDP|PPP","billion USD_2017/yr",65.644306316898,67.2706324896887,83.1956581677857,104.015484852409,131.060977772267,160.418905348374,194.158905076428,228.251153215865,264.928128949152,297.42702138484,325.914290158804,347.472106782835,361.470072261181,368.856478229204,372.364343858188,372.235273954294
"IIASA GDP 2023","SSP1","Lebanon","GDP|PPP","billion USD_2017/yr",75.3907914047014,84.4700195058402,100.512780120929,118.318413867443,139.801051385541,162.106063436337,182.474694659242,200.622830265874,217.64289343374,230.517463182192,240.959997797477,249.332915858162,254.818076939482,258.844647450816,259.966482029539,259.064287461243
"IIASA GDP 2023","SSP1","Liberia","GDP|PPP","billion USD_2017/yr",8.84107442807144,10.763919962556301,14.6374907735569,19.5260317903511,25.9717387620566,33.8624456975182,44.0445754380078,56.918980482773,73.3317423369562,92.7223995180644,114.761831275784,138.699051561921,163.767194278988,188.626340118055,211.840822961558,232.14858507143
"IIASA GDP 2023","SSP1","Saint Lucia","GDP|PPP","billion USD_2017/yr",2.89214798076083,3.24628101883575,3.73116750504102,4.25834871043394,4.86331283276407,5.47013137390003,6.04084537611763,6.48742307216041,6.94106440295305,7.36242929355546,7.72695162695324,7.97196184311901,8.09399750517501,8.08511724515997,8.00657832535013,7.87750875937835
"IIASA GDP 2023","SSP1","Sri Lanka","GDP|PPP","billion USD_2017/yr",273.493735420331,299.648396012658,350.875427544303,410.306946031814,472.809057830254,535.822452903866,595.275259808727,652.271870295801,703.059961750375,745.23379306855,778.706204070721,805.21280237625,825.336163448596,838.698801595703,844.977046987093,843.703164470308
"IIASA GDP 2023","SSP1","Lesotho","GDP|PPP","billion USD_2017/yr",5.9455959345825,7.34566543444372,10.3466246202556,14.4008030469338,19.5611394139908,25.7120204267599,32.6203110531486,39.7185644889521,46.8110255975929,53.5491120626573,59.4422527415583,64.1006311326785,67.3670603970458,69.4878241609708,70.7966435178102,71.3737292521262
"IIASA GDP 2023","SSP1","Lithuania","GDP|PPP","billion USD_2017/yr",118.099813723365,96.9195765174632,93.4769645747416,89.3073576287757,84.1951196447505,84.5133390252276,85.6162812378565,86.6974078269609,87.0960937433771,88.8810152052917,88.9277861934121,88.3890657834494,88.1598598714454,88.0089825550084,87.8501498445097,87.3127996843061
"IIASA GDP 2023","SSP1","Luxembourg","GDP|PPP","billion USD_2017/yr",79.5948534480371,76.500089560921,82.7012607062626,89.4332727807758,97.321412780853,105.272806834877,113.841479991718,122.081572636376,132.925728092934,143.341220516241,151.610696391154,157.631225266569,161.984847281997,164.939113680581,166.716259664833,167.007069935972
"IIASA GDP 2023","SSP1","Latvia","GDP|PPP","billion USD_2017/yr",65.9260816770814,59.2049866584327,58.7222003560092,58.3619282154831,59.3218782433236,60.1723079837218,61.2919051059631,62.7136260931288,65.6070996150636,67.999692048349,68.9471308243799,69.0730175704668,69.1209589590144,69.0030941506472,68.9137820371193,68.41336882379
"IIASA GDP 2023","SSP1","Macao","GDP|PPP","billion USD_2017/yr",67.8437454017609,61.9042633261243,67.9180803732019,75.5263918000813,82.3302566527369,89.7473159230471,97.7207881042112,104.907863090029,114.021909508178,122.652220027536,129.316528126904,133.243430575172,135.023003855597,134.900202253189,133.790666496785,131.037548571077
"IIASA GDP 2023","SSP1","Morocco","GDP|PPP","billion USD_2017/yr",335.887979671586,356.472422809712,438.719889890565,541.334892242623,675.192072363205,823.095818265146,987.111688181237,1156.18624247682,1346.0675446976,1522.87111141228,1675.01043922428,1790.29169537046,1872.25854655252,1929.06282508085,1970.44274535023,1991.80903330569
"IIASA GDP 2023","SSP1","Moldova","GDP|PPP","billion USD_2017/yr",37.5417461170246,33.4389986729024,33.8264207291214,34.7470317687373,36.2762633613814,37.788641344187,39.8583911107506,42.1291450364957,45.8070370503897,49.4841479330413,52.5786860721211,54.7840518301858,56.4332085740699,57.9201456264811,59.6016284732251,61.046858648277
"IIASA GDP 2023","SSP1","Madagascar","GDP|PPP","billion USD_2017/yr",51.0719666851475,60.5825281011012,90.2185968329204,134.08222767589,197.678929784518,286.388524599926,405.982971767328,549.924812763809,714.926436403551,891.493611247012,1074.93397021602,1252.55054971831,1409.89608004013,1539.98404293754,1647.36050961086,1736.15220731084
"IIASA GDP 2023","SSP1","Maldives","GDP|PPP","billion USD_2017/yr",13.267751375452299,15.6465202870878,19.0012315179369,22.835711695206,26.7629636424725,30.2736075027264,33.7601681712602,37.3496761444932,41.3000773039123,44.8225936836435,47.4990666519577,48.62034037724,48.4300835583437,47.6298651918167,46.8252737555733,45.9929525412895
"IIASA GDP 2023","SSP1","Mexico","GDP|PPP","billion USD_2017/yr",2639.13542053343,3056.13911186349,3596.1127117134,4181.88578271623,4795.27819220441,5410.12614421769,6001.21305476866,6538.46564541503,7030.13510273097,7486.00639465289,7860.77821158738,8124.52712894153,8269.14391818491,8331.06818944118,8453.90525000229,8603.70629489699
"IIASA GDP 2023","SSP1","North Macedonia","GDP|PPP","billion USD_2017/yr",38.3480561789904,36.1582741108411,38.4755581286915,41.1977159221455,45.0739001074532,49.256726358483,53.8684571310916,58.5999523991988,64.4391082714429,70.465464335158,75.9183838848636,80.3849124430239,83.506280519583,85.6752876117021,87.0809632286704,87.8872063195216
"IIASA GDP 2023","SSP1","Mali","GDP|PPP","billion USD_2017/yr",55.9786426495079,74.2382956320378,113.412326180079,172.30683613429,256.585405543966,369.623230051671,512.727925409323,673.092970414991,843.487042676478,1010.30047789348,1169.91436714208,1313.22660398272,1434.43608837631,1532.36731528876,1609.64830031503,1671.22009733925
"IIASA GDP 2023","SSP1","Malta","GDP|PPP","billion USD_2017/yr",28.4090943341889,30.1934398480878,35.6611815084144,40.9546852934452,44.3077739291012,46.5893583591511,48.291853243785,49.9187709132066,52.7325046317291,56.2533682984994,59.0931517579427,61.044343770553,62.2174131820644,62.6823630317627,62.764915944955,62.5988218150772
"IIASA GDP 2023","SSP1","Myanmar","GDP|PPP","billion USD_2017/yr",238.776552914578,251.351797286833,314.428473233707,393.223886223008,491.488502258222,602.48354398431,725.416190084629,851.610113907362,986.89273388981,1108.54021998556,1203.47995128599,1266.73145984647,1299.47838664613,1311.06992030445,1312.49142178228,1304.40147941017
"IIASA GDP 2023","SSP1","Montenegro","GDP|PPP","billion USD_2017/yr",14.9551865290612,14.3479182531671,14.9043085421678,15.6384594176491,16.6477759848372,17.8673740241831,19.0840764984387,20.3997758461822,21.7602439884573,23.2346598708774,24.402014325101,25.316990591417,26.017137604046,26.5623988989322,26.9743087376135,27.2265938116323
"IIASA GDP 2023","SSP1","Mongolia","GDP|PPP","billion USD_2017/yr",47.8621523477306,49.3402748629259,57.6919353362426,67.6419077645273,80.0260220693877,95.4095191246333,112.982156209126,131.455494661902,151.998443459467,171.234712430652,187.752177878253,201.167655128371,213.539749523516,225.626366590041,237.23950564873,247.023007171025
"IIASA GDP 2023","SSP1","Mozambique","GDP|PPP","billion USD_2017/yr",48.9487475545762,59.9045584649709,87.0813098318556,125.683894480984,180.20280870651,254.841815661681,357.328559141999,485.686848893965,637.890388583828,804.706628176596,980.260678866439,1153.13331707362,1310.22843616209,1446.48758296323,1560.22791569975,1651.96393289715
"IIASA GDP 2023","SSP1","Mauritania","GDP|PPP","billion USD_2017/yr",30.0654149644795,38.355113489298,52.3639919002203,71.4426747916966,97.1613154744325,129.20770723885,168.87554210292,213.287039742212,259.901153838334,304.6305631414,345.994319458039,382.674566538518,413.585534009544,438.801281130105,458.313504524815,472.4821936974
"IIASA GDP 2023","SSP1","Mauritius","GDP|PPP","billion USD_2017/yr",32.3692876386321,31.4018017678386,33.2610569594607,35.7588668942861,38.8169788157107,41.9210449872547,45.2357947503582,48.5738661901758,51.6274023686422,54.480260550249,56.7484453971848,58.4684723196458,59.3250306193795,59.1331409688373,59.1978188736005,59.4195207496459
"IIASA GDP 2023","SSP1","Malawi","GDP|PPP","billion USD_2017/yr",33.4099104332771,39.4153293701843,57.7945107068038,83.8161187435046,120.476300275829,169.721130356169,235.654443434711,320.170604189691,427.334932013849,553.636688714021,695.067043139385,844.919344329002,995.939997771901,1140.85727767487,1271.82319149977,1386.77220069406
"IIASA GDP 2023","SSP1","Malaysia","GDP|PPP","billion USD_2017/yr",1095.28384037636,1269.55215722596,1489.72674050064,1728.23254248453,1963.44405847849,2174.61163811021,2361.25384465004,2522.04434678803,2720.87306708324,2886.56241965543,3019.25062363477,3102.70427937557,3195.09448110409,3296.67962587244,3409.94109295463,3518.11750079725
"IIASA GDP 2023","SSP1","Namibia","GDP|PPP","billion USD_2017/yr",25.9697072800231,27.2585416351165,32.1947555906773,38.1826700386787,45.8116533457686,55.3196536488065,66.4879034671753,78.6644564072954,91.5246775926833,104.72352233242,117.077701153353,127.722043592011,136.294379120458,143.084188552329,148.419207100914,152.484423200894
"IIASA GDP 2023","SSP1","Niger","GDP|PPP","billion USD_2017/yr",42.6123239943194,58.3776168349824,91.5616833405703,143.400360234939,222.522281311643,339.752670900815,509.683538733257,731.160889751592,996.197411364358,1292.03662088982,1609.32131731512,1931.35343305955,2240.56073639947,2525.22774904817,2783.08015403254,3014.47468928361
"IIASA GDP 2023","SSP1","Nigeria","GDP|PPP","billion USD_2017/yr",1187.62697833403,1423.52448107954,1888.90739456393,2498.76635478335,3294.51969286564,4319.60967749134,5589.3164720866,7070.93489226001,8727.46527459247,10461.2581803688,12201.9108830266,13939.6338375231,15654.6851893111,17275.9248689966,18749.1574672104,20041.3205324773
"IIASA GDP 2023","SSP1","Nicaragua","GDP|PPP","billion USD_2017/yr",44.2434675830559,55.5770325790923,74.9529074985263,99.4304102348501,128.420146961131,160.039123760411,194.30251488449,228.15296482101,263.626006710111,297.433241932271,328.726631494284,353.946164147621,372.071832150615,383.564459440272,391.318913164627,396.06636732146
"IIASA GDP 2023","SSP1","Netherlands","GDP|PPP","billion USD_2017/yr",1082.42209751997,1147.49671429709,1216.30394498597,1284.17912605455,1345.43232055856,1439.60833217704,1528.85915175746,1625.90041144051,1707.71075947523,1805.30104780938,1897.91731907312,1985.33595915557,2065.25810716003,2132.79667562827,2185.58793538148,2221.07874379023
"IIASA GDP 2023","SSP1","Norway","GDP|PPP","billion USD_2017/yr",385.855286006426,389.773449134874,418.619507498049,449.375963079918,480.827220628424,510.66902667068,540.400460844436,569.491977742316,614.088456562925,658.303623985762,694.260930545416,723.653877084837,751.240740790237,775.688758515667,795.197202900344,806.818845189385
"IIASA GDP 2023","SSP1","Nepal","GDP|PPP","billion USD_2017/yr",140.575475105776,145.840565714155,174.505146714971,209.593259413166,252.391294795535,305.221212013425,368.657719895427,441.368663097178,522.149068736541,612.579267777944,713.256359175084,818.496416030761,918.725563746019,1006.49665372156,1078.52779996534,1137.63341200643
"IIASA GDP 2023","SSP1","New Zealand","GDP|PPP","billion USD_2017/yr",235.055202726274,258.442721643918,280.171768007744,301.621497653282,322.55037761276,343.130239827235,359.78899750675,373.155167265483,389.330371740754,403.478492697989,418.172215622388,435.522960972338,454.653656268296,474.620543735829,493.864227508144,510.593650592621
"IIASA GDP 2023","SSP1","Oman","GDP|PPP","billion USD_2017/yr",176.86736837196,195.810331090188,223.980592333865,253.246912506535,279.690729769014,303.721916086798,328.89993333566,353.435058303857,383.166111508469,417.048905640819,437.326362730808,445.956645512349,451.775527543624,457.464873783117,465.385837804827,475.830636690446
"IIASA GDP 2023","SSP1","Pakistan","GDP|PPP","billion USD_2017/yr",1395.66078099173,1675.31200516965,2254.02290606677,3026.66004929226,4063.57857333707,5291.89562739076,6715.98119601241,8272.25295012386,9985.59469543001,11694.0135553516,13348.7594708856,14917.764889367,16317.0363495516,17539.1797021377,18566.1526653013,19389.6307399369
"IIASA GDP 2023","SSP1","Panama","GDP|PPP","billion USD_2017/yr",157.844493567714,164.983086735886,181.850796852754,200.523935667148,222.095080352292,243.638288628275,265.618198336427,285.536978765411,306.411372166844,324.037748659791,338.149759714888,347.965117883173,352.953660174843,354.133704982468,352.351695051432,352.818131309252
"IIASA GDP 2023","SSP1","Peru","GDP|PPP","billion USD_2017/yr",481.750150671463,536.693398225105,626.040629370279,726.367343478255,836.322798521019,946.307744472567,1059.06284626053,1170.68727890658,1291.42305364827,1402.6331143961,1495.88756364386,1567.05954360534,1620.75969303837,1658.75069602089,1682.21720305972,1693.30155912565
"IIASA GDP 2023","SSP1","Philippines","GDP|PPP","billion USD_2017/yr",1180.64805373717,1583.15401713748,2095.11008789439,2705.02967609595,3374.49826590896,4057.05942675068,4741.20510150629,5385.66735340914,6041.30277342413,6631.21463237929,7139.30323769084,7560.35786336498,7917.27294421785,8179.04289598872,8344.82462072846,8432.26775978899
"IIASA GDP 2023","SSP1","Poland","GDP|PPP","billion USD_2017/yr",1477.21268765591,1530.10117651047,1544.96334134101,1549.39289937544,1667.31136909044,1737.16029896585,1803.65929752773,1813.20955309368,1872.05190830855,1910.44589044566,1913.89756598144,1890.24473852714,1867.44969347044,1841.73202213949,1829.41121968268,1840.77215248252
"IIASA GDP 2023","SSP1","Portugal","GDP|PPP","billion USD_2017/yr",389.803229677983,408.184826587472,441.370436151425,479.103077148177,518.637271737876,558.138439879205,597.737494500321,627.028007615222,653.434941841923,673.207261941554,697.003350096222,722.459503455089,749.205787444539,775.564430863761,800.930996962001,822.498796839657
"IIASA GDP 2023","SSP1","Paraguay","GDP|PPP","billion USD_2017/yr",102.838449065189,115.577138991839,140.416750028389,170.277779593765,204.498501622026,239.955448562307,276.572581118057,310.663710684279,345.136618040601,375.707934691549,402.849249673995,423.296077407485,436.767872618635,442.65110978016,444.798409845751,443.465978950737
"IIASA GDP 2023","SSP1","Palestine","GDP|PPP","billion USD_2017/yr",32.6890723878529,45.6164999539381,63.0135307436459,84.368890367933,107.731811218283,134.016295906434,161.952984128704,188.716946086942,213.703962959949,236.603266299169,256.835339250472,274.718836832126,290.175218758146,303.612541760062,315.739687621078,325.708957093644
"IIASA GDP 2023","SSP1","Qatar","GDP|PPP","billion USD_2017/yr",280.489036712632,266.528934613507,301.712782688267,341.659403008472,381.458854127774,411.690693585851,438.416165794712,466.083371571936,507.644163679024,556.178155018962,599.717945544721,623.208817634197,628.298352858393,620.069786207603,605.160129778079,585.633242650139
"IIASA GDP 2023","SSP1","Romania","GDP|PPP","billion USD_2017/yr",687.654092217838,610.886466937611,621.865232202133,641.096783477483,674.132543946027,682.590761286076,700.86141990997,709.570528046013,753.384228975668,778.851371429376,785.421830295622,779.806944071604,770.055895060149,758.588634587086,748.553914086064,738.945638944655
"IIASA GDP 2023","SSP1","Russian Federation","GDP|PPP","billion USD_2017/yr",4162.90703799802,4207.38418274734,4383.42406731078,4532.04609272925,4792.32859112856,5033.65881672889,5303.47951559819,5496.32930226163,5825.42492859265,6071.95335267484,6193.56994762823,6247.19584294409,6277.67819347626,6311.8731396036,6343.84412229287,6398.4797653482
"IIASA GDP 2023","SSP1","Rwanda","GDP|PPP","billion USD_2017/yr",39.4835810209948,46.4781875089851,66.0959817990268,94.5389395556526,133.659870193401,184.747142480032,248.778816812106,323.488353985085,407.438429392641,493.175076117896,577.746263615749,655.620861734111,721.712601073638,773.790003028026,813.802363473703,844.149984513936
