ISO,NAME,data,rcp,regnum,ssp,stat,tslice,year,value
BFA,Burkina Faso,CDD,rcp45,14,SSP5,mean,future,2060,3629.5
BFA,Burkina Faso,CDD,rcp45,14,SSP5,PopWeightAv,future,2060,3617.0
BGD,Bangladesh,CDD,rcp45,15,SSP5,mean,future,2060,2633.5
BGD,Bangladesh,CDD,rcp45,15,SSP5,PopWeightAv,future,2060,2657.5
BGR,Bulgaria,CDD,rcp45,16,SSP5,mean,future,2060,456.5
BGR,Bulgaria,CDD,rcp45,16,SSP5,PopWeightAv,future,2060,461.5
BHR,Bahrain,CDD,rcp45,17,SSP5,mean,future,2060,
BHR,Bahrain,CDD,rcp45,17,SSP5,PopWeightAv,future,2060,
BHS,Bahamas,CDD,rcp45,18,SSP5,mean,future,2060,1855.5
BHS,Bahamas,CDD,rcp45,18,SSP5,PopWeightAv,future,2060,2171.5
BIH,Bosnia and Herzegovina,CDD,rcp45,19,SSP5,mean,future,2060,379.0
BIH,Bosnia and Herzegovina,CDD,rcp45,19,SSP5,PopWeightAv,future,2060,390.0
BLR,Belarus,CDD,rcp45,20,SSP5,mean,future,2060,223.5
BLR,Belarus,CDD,rcp45,20,SSP5,PopWeightAv,future,2060,225.0
BLZ,Belize,CDD,rcp45,21,SSP5,mean,future,2060,2269.0
BLZ,Belize,CDD,rcp45,21,SSP5,PopWeightAv,future,2060,2290.5
BOL,Bolivia,CDD,rcp45,22,SSP5,mean,future,2060,1660.5
BOL,Bolivia,CDD,rcp45,22,SSP5,PopWeightAv,future,2060,1423.5
BRA,Brazil,CDD,rcp45,23,SSP5,mean,future,2060,2444.5
BRA,Brazil,CDD,rcp45,23,SSP5,PopWeightAv,future,2060,1526.0
BRB,Barbados,CDD,rcp45,24,SSP5,mean,future,2060,
BRB,Barbados,CDD,rcp45,24,SSP5,PopWeightAv,future,2060,
BRN,Brunei Darussalam,CDD,rcp45,25,SSP5,mean,future,2060,2490.5
BRN,Brunei Darussalam,CDD,rcp45,25,SSP5,PopWeightAv,future,2060,2615.0
BTN,Bhutan,CDD,rcp45,26,SSP5,mean,future,2060,158.5
BTN,Bhutan,CDD,rcp45,26,SSP5,PopWeightAv,future,2060,974.5
BWA,Botswana,CDD,rcp45,27,SSP5,mean,future,2060,1554.0
BWA,Botswana,CDD,rcp45,27,SSP5,PopWeightAv,future,2060,1350.0
CAF,Central African Republic,CDD,rcp45,28,SSP5,mean,future,2060,2469.0
CAF,Central African Republic,CDD,rcp45,28,SSP5,PopWeightAv,future,2060,2407.0
CAN,Canada,CDD,rcp45,29,SSP5,mean,future,2060,34.5
CAN,Canada,CDD,rcp45,29,SSP5,PopWeightAv,future,2060,221.0
CHE,Switzerland,CDD,rcp45,30,SSP5,mean,future,2060,94.5
CHE,Switzerland,CDD,rcp45,30,SSP5,PopWeightAv,future,2060,170.5
CHL,Chile,CDD,rcp45,31,SSP5,mean,future,2060,5.0
CHL,Chile,CDD,rcp45,31,SSP5,PopWeightAv,future,2060,20.5
CHN,China,CDD,rcp45,32,SSP5,mean,future,2060,443.0
CHN,China,CDD,rcp45,32,SSP5,PopWeightAv,future,2060,931.0
CIV,Cote d'Ivoire,CDD,rcp45,33,SSP5,mean,future,2060,2867.0
CIV,Cote d'Ivoire,CDD,rcp45,33,SSP5,PopWeightAv,future,2060,2831.5
CMR,Cameroon,CDD,rcp45,34,SSP5,mean,future,2060,2239.5
CMR,Cameroon,CDD,rcp45,34,SSP5,PopWeightAv,future,2060,2196.0
COD,Dem. Rep. of the Congo,CDD,rcp45,35,SSP5,mean,future,2060,2127.0
COD,Dem. Rep. of the Congo,CDD,rcp45,35,SSP5,PopWeightAv,future,2060,1925.0
COG,Congo,CDD,rcp45,36,SSP5,mean,future,2060,2253.0
COG,Congo,CDD,rcp45,36,SSP5,PopWeightAv,future,2060,2349.0
COL,Colombia,CDD,rcp45,37,SSP5,mean,future,2060,2207.5
COL,Colombia,CDD,rcp45,37,SSP5,PopWeightAv,future,2060,1556.5
COM,Comoros,CDD,rcp45,38,SSP5,mean,future,2060,1702.5
COM,Comoros,CDD,rcp45,38,SSP5,PopWeightAv,future,2060,1702.5
CPV,Cape Verde,CDD,rcp45,39,SSP5,mean,future,2060,
CPV,Cape Verde,CDD,rcp45,39,SSP5,PopWeightAv,future,2060,
CRI,Costa Rica,CDD,rcp45,40,SSP5,mean,future,2060,2030.0
CRI,Costa Rica,CDD,rcp45,40,SSP5,PopWeightAv,future,2060,1669.5
CUB,Cuba,CDD,rcp45,41,SSP5,mean,future,2060,2309.5
CUB,Cuba,CDD,rcp45,41,SSP5,PopWeightAv,future,2060,2299.0
CYP,Cyprus,CDD,rcp45,42,SSP5,mean,future,2060,1094.0
CYP,Cyprus,CDD,rcp45,42,SSP5,PopWeightAv,future,2060,1159.5
CZE,Czech Republic,CDD,rcp45,43,SSP5,mean,future,2060,252.0
CZE,Czech Republic,CDD,rcp45,43,SSP5,PopWeightAv,future,2060,264.5
DEU,Germany,CDD,rcp45,44,SSP5,mean,future,2060,206.5
DEU,Germany,CDD,rcp45,44,SSP5,PopWeightAv,future,2060,222.0
DJI,Djibouti,CDD,rcp45,45,SSP5,mean,future,2060,3474.0
DJI,Djibouti,CDD,rcp45,45,SSP5,PopWeightAv,future,2060,3357.5
DNK,Denmark,CDD,rcp45,46,SSP5,mean,future,2060,67.5
DNK,Denmark,CDD,rcp45,46,SSP5,PopWeightAv,future,2060,71.5
DOM,Dominican Republic,CDD,rcp45,47,SSP5,mean,future,2060,1868.5
DOM,Dominican Republic,CDD,rcp45,47,SSP5,PopWeightAv,future,2060,1889.5
DZA,Algeria,CDD,rcp45,48,SSP5,mean,future,2060,2450.5
DZA,Algeria,CDD,rcp45,48,SSP5,PopWeightAv,future,2060,1017.0
ECU,Ecuador,CDD,rcp45,49,SSP5,mean,future,2060,1396.0
ECU,Ecuador,CDD,rcp45,49,SSP5,PopWeightAv,future,2060,2001.0
EGY,Egypt,CDD,rcp45,50,SSP5,mean,future,2060,2076.5
EGY,Egypt,CDD,rcp45,50,SSP5,PopWeightAv,future,2060,1613.0
ERI,Eritrea,CDD,rcp45,51,SSP5,mean,future,2060,2932.0
ERI,Eritrea,CDD,rcp45,51,SSP5,PopWeightAv,future,2060,1965.0
ESP,Spain,CDD,rcp45,52,SSP5,mean,future,2060,535.0
ESP,Spain,CDD,rcp45,52,SSP5,PopWeightAv,future,2060,589.5
EST,Estonia,CDD,rcp45,53,SSP5,mean,future,2060,92.0
EST,Estonia,CDD,rcp45,53,SSP5,PopWeightAv,future,2060,87.5
ETH,Ethiopia,CDD,rcp45,54,SSP5,mean,future,2060,1723.5
ETH,Ethiopia,CDD,rcp45,54,SSP5,PopWeightAv,future,2060,773.0
FIN,Finland,CDD,rcp45,55,SSP5,mean,future,2060,30.5
FIN,Finland,CDD,rcp45,55,SSP5,PopWeightAv,future,2060,50.5
FJI,Fiji,CDD,rcp45,56,SSP5,mean,future,2060,1579.5
FJI,Fiji,CDD,rcp45,56,SSP5,PopWeightAv,future,2060,1405.0
FRA,France,CDD,rcp45,57,SSP5,mean,future,2060,274.5
FRA,France,CDD,rcp45,57,SSP5,PopWeightAv,future,2060,307.0
GAB,Gabon,CDD,rcp45,58,SSP5,mean,future,2060,2336.0
GAB,Gabon,CDD,rcp45,58,SSP5,PopWeightAv,future,2060,2434.0
GBR,United Kingdom,CDD,rcp45,59,SSP5,mean,future,2060,31.0
GBR,United Kingdom,CDD,rcp45,59,SSP5,PopWeightAv,future,2060,57.0
GEO,Georgia,CDD,rcp45,60,SSP5,mean,future,2060,289.0
GEO,Georgia,CDD,rcp45,60,SSP5,PopWeightAv,future,2060,453.0
GHA,Ghana,CDD,rcp45,61,SSP5,mean,future,2060,3171.0
GHA,Ghana,CDD,rcp45,61,SSP5,PopWeightAv,future,2060,3083.5
GIN,Guinea,CDD,rcp45,62,SSP5,mean,future,2060,2693.0
GIN,Guinea,CDD,rcp45,62,SSP5,PopWeightAv,future,2060,2586.0
GMB,Gambia,CDD,rcp45,63,SSP5,mean,future,2060,3006.0
GMB,Gambia,CDD,rcp45,63,SSP5,PopWeightAv,future,2060,2832.0
GNB,Guinea-Bissau,CDD,rcp45,64,SSP5,mean,future,2060,2830.0
GNB,Guinea-Bissau,CDD,rcp45,64,SSP5,PopWeightAv,future,2060,2876.0
GNQ,Equatorial Guinea,CDD,rcp45,65,SSP5,mean,future,2060,1954.0
GNQ,Equatorial Guinea,CDD,rcp45,65,SSP5,PopWeightAv,future,2060,1931.0
GRC,Greece,CDD,rcp45,66,SSP5,mean,future,2060,610.0
GRC,Greece,CDD,rcp45,66,SSP5,PopWeightAv,future,2060,707.0
GTM,Guatemala,CDD,rcp45,67,SSP5,mean,future,2060,1949.0
GTM,Guatemala,CDD,rcp45,67,SSP5,PopWeightAv,future,2060,1098.0
GUY,Guyana,CDD,rcp45,68,SSP5,mean,future,2060,2659.0
GUY,Guyana,CDD,rcp45,68,SSP5,PopWeightAv,future,2060,2794.0
HKG,"China, Hong Kong SAR",CDD,rcp45,69,SSP5,mean,future,2060,1799.0
HKG,"China, Hong Kong SAR",CDD,rcp45,69,SSP5,PopWeightAv,future,2060,1799.0
HND,Honduras,CDD,rcp45,70,SSP5,mean,future,2060,1856.0
HND,Honduras,CDD,rcp45,70,SSP5,PopWeightAv,future,2060,1575.0
HRV,Croatia,CDD,rcp45,71,SSP5,mean,future,2060,519.5
HRV,Croatia,CDD,rcp45,71,SSP5,PopWeightAv,future,2060,558.5
HTI,Haiti,CDD,rcp45,72,SSP5,mean,future,2060,2020.5
HTI,Haiti,CDD,rcp45,72,SSP5,PopWeightAv,future,2060,2080.0
HUN,Hungary,CDD,rcp45,73,SSP5,mean,future,2060,519.0
HUN,Hungary,CDD,rcp45,73,SSP5,PopWeightAv,future,2060,503.5
IDN,Indonesia,CDD,rcp45,74,SSP5,mean,future,2060,2461.5
IDN,Indonesia,CDD,rcp45,74,SSP5,PopWeightAv,future,2060,2672.5
IND,India,CDD,rcp45,75,SSP5,mean,future,2060,2509.0
IND,India,CDD,rcp45,75,SSP5,PopWeightAv,future,2060,2772.5
IRL,Ireland,CDD,rcp45,76,SSP5,mean,future,2060,7.0
IRL,Ireland,CDD,rcp45,76,SSP5,PopWeightAv,future,2060,9.0
IRN,Iran (Islamic Republic of),CDD,rcp45,77,SSP5,mean,future,2060,1537.0
IRN,Iran (Islamic Republic of),CDD,rcp45,77,SSP5,PopWeightAv,future,2060,1218.0
IRQ,Iraq,CDD,rcp45,78,SSP5,mean,future,2060,2457.0
IRQ,Iraq,CDD,rcp45,78,SSP5,PopWeightAv,future,2060,2581.5
ISL,Iceland,CDD,rcp45,79,SSP5,mean,future,2060,0.0
ISL,Iceland,CDD,rcp45,79,SSP5,PopWeightAv,future,2060,
ISR,Israel,CDD,rcp45,80,SSP5,mean,future,2060,1327.0
ISR,Israel,CDD,rcp45,80,SSP5,PopWeightAv,future,2060,1205.0
ITA,Italy,CDD,rcp45,81,SSP5,mean,future,2060,468.0
ITA,Italy,CDD,rcp45,81,SSP5,PopWeightAv,future,2060,545.0
JAM,Jamaica,CDD,rcp45,82,SSP5,mean,future,2060,2040.0
JAM,Jamaica,CDD,rcp45,82,SSP5,PopWeightAv,future,2060,1887.0
JOR,Jordan,CDD,rcp45,83,SSP5,mean,future,2060,1383.5
JOR,Jordan,CDD,rcp45,83,SSP5,PopWeightAv,future,2060,1186.5
JPN,Japan,CDD,rcp45,84,SSP5,mean,future,2060,414.5
JPN,Japan,CDD,rcp45,84,SSP5,PopWeightAv,future,2060,636.5
KAZ,Kazakhstan,CDD,rcp45,85,SSP5,mean,future,2060,558.5
KAZ,Kazakhstan,CDD,rcp45,85,SSP5,PopWeightAv,future,2060,470.5
KEN,Kenya,CDD,rcp45,86,SSP5,mean,future,2060,2297.0
KEN,Kenya,CDD,rcp45,86,SSP5,PopWeightAv,future,2060,973.0
KGZ,Kyrgyzstan,CDD,rcp45,87,SSP5,mean,future,2060,58.5
KGZ,Kyrgyzstan,CDD,rcp45,87,SSP5,PopWeightAv,future,2060,183.0
KHM,Cambodia,CDD,rcp45,88,SSP5,mean,future,2060,2940.0
KHM,Cambodia,CDD,rcp45,88,SSP5,PopWeightAv,future,2060,3095.5
KOR,Republic of Korea,CDD,rcp45,89,SSP5,mean,future,2060,501.5
KOR,Republic of Korea,CDD,rcp45,89,SSP5,PopWeightAv,future,2060,591.0
KWT,Kuwait,CDD,rcp45,90,SSP5,mean,future,2060,3257.0
KWT,Kuwait,CDD,rcp45,90,SSP5,PopWeightAv,future,2060,3320.0
LAO,Lao People's Dem. Republic,CDD,rcp45,91,SSP5,mean,future,2060,1882.0
LAO,Lao People's Dem. Republic,CDD,rcp45,91,SSP5,PopWeightAv,future,2060,2128.0
LBN,Lebanon,CDD,rcp45,92,SSP5,mean,future,2060,685.0
LBN,Lebanon,CDD,rcp45,92,SSP5,PopWeightAv,future,2060,681.5
LBR,Liberia,CDD,rcp45,93,SSP5,mean,future,2060,2462.5
LBR,Liberia,CDD,rcp45,93,SSP5,PopWeightAv,future,2060,2484.5
LBY,Libyan Arab Jamahiriya,CDD,rcp45,94,SSP5,mean,future,2060,2022.0
LBY,Libyan Arab Jamahiriya,CDD,rcp45,94,SSP5,PopWeightAv,future,2060,1441.0
LCA,St. Lucia,CDD,rcp45,95,SSP5,mean,future,2060,
LCA,St. Lucia,CDD,rcp45,95,SSP5,PopWeightAv,future,2060,
LKA,Sri Lanka,CDD,rcp45,96,SSP5,mean,future,2060,2859.0
LKA,Sri Lanka,CDD,rcp45,96,SSP5,PopWeightAv,future,2060,2570.5
LSO,Lesotho,CDD,rcp45,97,SSP5,mean,future,2060,76.0
LSO,Lesotho,CDD,rcp45,97,SSP5,PopWeightAv,future,2060,90.0
LTU,Lithuania,CDD,rcp45,98,SSP5,mean,future,2060,164.5
LTU,Lithuania,CDD,rcp45,98,SSP5,PopWeightAv,future,2060,166.0
LUX,Luxembourg,CDD,rcp45,99,SSP5,mean,future,2060,224.5
LUX,Luxembourg,CDD,rcp45,99,SSP5,PopWeightAv,future,2060,224.5
LVA,Latvia,CDD,rcp45,100,SSP5,mean,future,2060,122.5
LVA,Latvia,CDD,rcp45,100,SSP5,PopWeightAv,future,2060,130.5
MAC,Macau,CDD,rcp45,101,SSP5,mean,future,2060,
MAC,Macau,CDD,rcp45,101,SSP5,PopWeightAv,future,2060,
MAR,Morocco,CDD,rcp45,102,SSP5,mean,future,2060,1029.0
MAR,Morocco,CDD,rcp45,102,SSP5,PopWeightAv,future,2060,750.0
MDA,Republic of Moldova,CDD,rcp45,103,SSP5,mean,future,2060,461.0
MDA,Republic of Moldova,CDD,rcp45,103,SSP5,PopWeightAv,future,2060,456.0
MDG,Madagascar,CDD,rcp45,104,SSP5,mean,future,2060,1373.0
MDG,Madagascar,CDD,rcp45,104,SSP5,PopWeightAv,future,2060,974.5
MDV,Maldives,CDD,rcp45,105,SSP5,mean,future,2060,0.0
MDV,Maldives,CDD,rcp45,105,SSP5,PopWeightAv,future,2060,
MEX,Mexico,CDD,rcp45,106,SSP5,mean,future,2060,1366.0
MEX,Mexico,CDD,rcp45,106,SSP5,PopWeightAv,future,2060,896.5
MKD,TFYR Macedonia,CDD,rcp45,107,SSP5,mean,future,2060,410.5
MKD,TFYR Macedonia,CDD,rcp45,107,SSP5,PopWeightAv,future,2060,388.0
MLI,Mali,CDD,rcp45,108,SSP5,mean,future,2060,3823.5
MLI,Mali,CDD,rcp45,108,SSP5,PopWeightAv,future,2060,3665.5
MLT,Malta,CDD,rcp45,109,SSP5,mean,future,2060,
MLT,Malta,CDD,rcp45,109,SSP5,PopWeightAv,future,2060,
MMR,Myanmar,CDD,rcp45,110,SSP5,mean,future,2060,1893.5
MMR,Myanmar,CDD,rcp45,110,SSP5,PopWeightAv,future,2060,2652.5
MNE,Montenegro,CDD,rcp45,111,SSP5,mean,future,2060,247.5
MNE,Montenegro,CDD,rcp45,111,SSP5,PopWeightAv,future,2060,252.5
MNG,Mongolia,CDD,rcp45,112,SSP5,mean,future,2060,153.0
MNG,Mongolia,CDD,rcp45,112,SSP5,PopWeightAv,future,2060,91.5
MOZ,Mozambique,CDD,rcp45,113,SSP5,mean,future,2060,1871.0
MOZ,Mozambique,CDD,rcp45,113,SSP5,PopWeightAv,future,2060,1859.5
MRT,Mauritania,CDD,rcp45,114,SSP5,mean,future,2060,3619.0
MRT,Mauritania,CDD,rcp45,114,SSP5,PopWeightAv,future,2060,3636.5
MUS,Mauritius,CDD,rcp45,115,SSP5,mean,future,2060,1398.0
MUS,Mauritius,CDD,rcp45,115,SSP5,PopWeightAv,future,2060,1398.0
MWI,Malawi,CDD,rcp45,116,SSP5,mean,future,2060,1367.5
MWI,Malawi,CDD,rcp45,116,SSP5,PopWeightAv,future,2060,1337.5
MYS,Malaysia,CDD,rcp45,117,SSP5,mean,future,2060,2240.5
MYS,Malaysia,CDD,rcp45,117,SSP5,PopWeightAv,future,2060,2487.5
NAM,Namibia,CDD,rcp45,118,SSP5,mean,future,2060,1090.0
NAM,Namibia,CDD,rcp45,118,SSP5,PopWeightAv,future,2060,1242.0
NCL,New Caledonia,CDD,rcp45,119,SSP5,mean,future,2060,1018.5
NCL,New Caledonia,CDD,rcp45,119,SSP5,PopWeightAv,future,2060,992.0
NER,Niger,CDD,rcp45,120,SSP5,mean,future,2060,3514.0
NER,Niger,CDD,rcp45,120,SSP5,PopWeightAv,future,2060,3751.5
NGA,Nigeria,CDD,rcp45,121,SSP5,mean,future,2060,3062.0
NGA,Nigeria,CDD,rcp45,121,SSP5,PopWeightAv,future,2060,3007.0
NIC,Nicaragua,CDD,rcp45,122,SSP5,mean,future,2060,2249.0
NIC,Nicaragua,CDD,rcp45,122,SSP5,PopWeightAv,future,2060,2328.0
NLD,Netherlands,CDD,rcp45,123,SSP5,mean,future,2060,86.5
NLD,Netherlands,CDD,rcp45,123,SSP5,PopWeightAv,future,2060,95.5
NOR,Norway,CDD,rcp45,124,SSP5,mean,future,2060,7.5
NOR,Norway,CDD,rcp45,124,SSP5,PopWeightAv,future,2060,28.0
NPL,Nepal,CDD,rcp45,125,SSP5,mean,future,2060,692.0
NPL,Nepal,CDD,rcp45,125,SSP5,PopWeightAv,future,2060,1512.5
NZL,New Zealand,CDD,rcp45,126,SSP5,mean,future,2060,19.5
NZL,New Zealand,CDD,rcp45,126,SSP5,PopWeightAv,future,2060,59.5
OMN,Oman,CDD,rcp45,127,SSP5,mean,future,2060,2637.0
OMN,Oman,CDD,rcp45,127,SSP5,PopWeightAv,future,2060,2594.5
PAK,Pakistan,CDD,rcp45,128,SSP5,mean,future,2060,2057.0
PAK,Pakistan,CDD,rcp45,128,SSP5,PopWeightAv,future,2060,2564.0
PAN,Panama,CDD,rcp45,129,SSP5,mean,future,2060,2097.5
PAN,Panama,CDD,rcp45,129,SSP5,PopWeightAv,future,2060,2182.5
PER,Peru,CDD,rcp45,130,SSP5,mean,future,2060,1349.5
PER,Peru,CDD,rcp45,130,SSP5,PopWeightAv,future,2060,812.5
PHL,Philippines,CDD,rcp45,131,SSP5,mean,future,2060,2238.5
PHL,Philippines,CDD,rcp45,131,SSP5,PopWeightAv,future,2060,2423.0
PNG,Papua New Guinea,CDD,rcp45,132,SSP5,mean,future,2060,2118.5
PNG,Papua New Guinea,CDD,rcp45,132,SSP5,PopWeightAv,future,2060,1748.0
POL,Poland,CDD,rcp45,133,SSP5,mean,future,2060,225.5
POL,Poland,CDD,rcp45,133,SSP5,PopWeightAv,future,2060,236.0
PRI,Puerto Rico,CDD,rcp45,134,SSP5,mean,future,2060,1763.0
PRI,Puerto Rico,CDD,rcp45,134,SSP5,PopWeightAv,future,2060,1674.5
PRT,Portugal,CDD,rcp45,135,SSP5,mean,future,2060,425.5
PRT,Portugal,CDD,rcp45,135,SSP5,PopWeightAv,future,2060,355.0
PRY,Paraguay,CDD,rcp45,136,SSP5,mean,future,2060,1972.5
PRY,Paraguay,CDD,rcp45,136,SSP5,PopWeightAv,future,2060,1652.0
PSE,Occupied Palestinian Terr.,CDD,rcp45,137,SSP5,mean,future,2060,1181.0
PSE,Occupied Palestinian Terr.,CDD,rcp45,137,SSP5,PopWeightAv,future,2060,1189.0
PYF,French Polynesia,CDD,rcp45,138,SSP5,mean,future,2060,412.0
PYF,French Polynesia,CDD,rcp45,138,SSP5,PopWeightAv,future,2060,824.5
QAT,Qatar,CDD,rcp45,139,SSP5,mean,future,2060,3430.5
QAT,Qatar,CDD,rcp45,139,SSP5,PopWeightAv,future,2060,3481.0
ROU,Romania,CDD,rcp45,140,SSP5,mean,future,2060,392.5
ROU,Romania,CDD,rcp45,140,SSP5,PopWeightAv,future,2060,456.0
RUS,Russian Federation,CDD,rcp45,141,SSP5,mean,future,2060,78.5
RUS,Russian Federation,CDD,rcp45,141,SSP5,PopWeightAv,future,2060,260.0
RWA,Rwanda,CDD,rcp45,142,SSP5,mean,future,2060,532.0
RWA,Rwanda,CDD,rcp45,142,SSP5,PopWeightAv,future,2060,488.0
SAU,Saudi Arabia,CDD,rcp45,143,SSP5,mean,future,2060,2870.5
SAU,Saudi Arabia,CDD,rcp45,143,SSP5,PopWeightAv,future,2060,2852.0
SDN,Sudan,CDD,rcp45,144,SSP5,mean,future,2060,3452.0
SDN,Sudan,CDD,rcp45,144,SSP5,PopWeightAv,future,2060,3747.5
SEN,Senegal,CDD,rcp45,145,SSP5,mean,future,2060,3399.0
SEN,Senegal,CDD,rcp45,145,SSP5,PopWeightAv,future,2060,2774.0
SGP,Singapore,CDD,rcp45,146,SSP5,mean,future,2060,
SGP,Singapore,CDD,rcp45,146,SSP5,PopWeightAv,future,2060,
SLB,Solomon Islands,CDD,rcp45,147,SSP5,mean,future,2060,2255.0
SLB,Solomon Islands,CDD,rcp45,147,SSP5,PopWeightAv,future,2060,2243.5
SLE,Sierra Leone,CDD,rcp45,148,SSP5,mean,future,2060,2791.0
SLE,Sierra Leone,CDD,rcp45,148,SSP5,PopWeightAv,future,2060,2797.0
SLV,El Salvador,CDD,rcp45,149,SSP5,mean,future,2060,2340.0
SLV,El Salvador,CDD,rcp45,149,SSP5,PopWeightAv,future,2060,2141.5
SOM,Somalia,CDD,rcp45,150,SSP5,mean,future,2060,2930.5
SOM,Somalia,CDD,rcp45,150,SSP5,PopWeightAv,future,2060,2988.5
SRB,Serbia,CDD,rcp45,151,SSP5,mean,future,2060,533.5
SRB,Serbia,CDD,rcp45,151,SSP5,PopWeightAv,future,2060,534.5
STP,Sao Tome and Principe,CDD,rcp45,152,SSP5,mean,future,2060,
STP,Sao Tome and Principe,CDD,rcp45,152,SSP5,PopWeightAv,future,2060,
SUR,Suriname,CDD,rcp45,153,SSP5,mean,future,2060,2637.5
SUR,Suriname,CDD,rcp45,153,SSP5,PopWeightAv,future,2060,2749.0
SVK,Slovakia,CDD,rcp45,154,SSP5,mean,future,2060,275.5
SVK,Slovakia,CDD,rcp45,154,SSP5,PopWeightAv,future,2060,303.5
SVN,Slovenia,CDD,rcp45,155,SSP5,mean,future,2060,293.5
SVN,Slovenia,CDD,rcp45,155,SSP5,PopWeightAv,future,2060,349.5
SWE,Sweden,CDD,rcp45,156,SSP5,mean,future,2060,23.0
SWE,Sweden,CDD,rcp45,156,SSP5,PopWeightAv,future,2060,56.5
SWZ,Swaziland,CDD,rcp45,157,SSP5,mean,future,2060,957.0
SWZ,Swaziland,CDD,rcp45,157,SSP5,PopWeightAv,future,2060,876.0
SYR,Syrian Arab Republic,CDD,rcp45,158,SSP5,mean,future,2060,1477.5
SYR,Syrian Arab Republic,CDD,rcp45,158,SSP5,PopWeightAv,future,2060,1406.0
TCD,Chad,CDD,rcp45,159,SSP5,mean,future,2060,3278.0
TCD,Chad,CDD,rcp45,159,SSP5,PopWeightAv,future,2060,3350.0
TGO,Togo,CDD,rcp45,160,SSP5,mean,future,2060,3011.0
TGO,Togo,CDD,rcp45,160,SSP5,PopWeightAv,future,2060,2973.5
THA,Thailand,CDD,rcp45,161,SSP5,mean,future,2060,2798.0
THA,Thailand,CDD,rcp45,161,SSP5,PopWeightAv,future,2060,3126.5
TJK,Tajikistan,CDD,rcp45,162,SSP5,mean,future,2060,262.0
TJK,Tajikistan,CDD,rcp45,162,SSP5,PopWeightAv,future,2060,775.5
TKM,Turkmenistan,CDD,rcp45,163,SSP5,mean,future,2060,1361.5
TKM,Turkmenistan,CDD,rcp45,163,SSP5,PopWeightAv,future,2060,1369.5
TLS,East Timor,CDD,rcp45,164,SSP5,mean,future,2060,2066.5
TLS,East Timor,CDD,rcp45,164,SSP5,PopWeightAv,future,2060,2042.5
TON,Tonga,CDD,rcp45,165,SSP5,mean,future,2060,
TON,Tonga,CDD,rcp45,165,SSP5,PopWeightAv,future,2060,
TTO,Trinidad and Tobago,CDD,rcp45,166,SSP5,mean,future,2060,2430.5
TTO,Trinidad and Tobago,CDD,rcp45,166,SSP5,PopWeightAv,future,2060,2435.0
TUN,Tunisia,CDD,rcp45,167,SSP5,mean,future,2060,1559.0
TUN,Tunisia,CDD,rcp45,167,SSP5,PopWeightAv,future,2060,1230.0
TUR,Turkey,CDD,rcp45,168,SSP5,mean,future,2060,504.0
TUR,Turkey,CDD,rcp45,168,SSP5,PopWeightAv,future,2060,590.5
TWN,Taiwan,CDD,rcp45,169,SSP5,mean,future,2060,851.5
TWN,Taiwan,CDD,rcp45,169,SSP5,PopWeightAv,future,2060,1124.5
TZA,United Republic of Tanzania,CDD,rcp45,170,SSP5,mean,future,2060,1452.5
TZA,United Republic of Tanzania,CDD,rcp45,170,SSP5,PopWeightAv,future,2060,1391.5
UGA,Uganda,CDD,rcp45,171,SSP5,mean,future,2060,1724.5
UGA,Uganda,CDD,rcp45,171,SSP5,PopWeightAv,future,2060,1520.5
UKR,Ukraine,CDD,rcp45,172,SSP5,mean,future,2060,369.0
UKR,Ukraine,CDD,rcp45,172,SSP5,PopWeightAv,future,2060,386.0
URY,Uruguay,CDD,rcp45,173,SSP5,mean,future,2060,549.5
URY,Uruguay,CDD,rcp45,173,SSP5,PopWeightAv,future,2060,387.0
USA,United States of America,CDD,rcp45,174,SSP5,mean,future,2060,510.5
USA,United States of America,CDD,rcp45,174,SSP5,PopWeightAv,future,2060,817.0
UZB,Uzbekistan,CDD,rcp45,175,SSP5,mean,future,2060,1052.5
UZB,Uzbekistan,CDD,rcp45,175,SSP5,PopWeightAv,future,2060,1002.5
VCT,Saint Vincent and the Grenadines,CDD,rcp45,176,SSP5,mean,future,2060,2832.0
VCT,Saint Vincent and the Grenadines,CDD,rcp45,176,SSP5,PopWeightAv,future,2060,2832.0
VEN,Venezuela,CDD,rcp45,177,SSP5,mean,future,2060,2486.0
VEN,Venezuela,CDD,rcp45,177,SSP5,PopWeightAv,future,2060,2280.5
VNM,Viet Nam,CDD,rcp45,178,SSP5,mean,future,2060,2122.0
VNM,Viet Nam,CDD,rcp45,178,SSP5,PopWeightAv,future,2060,2520.0
VUT,Vanuatu,CDD,rcp45,179,SSP5,mean,future,2060,1557.5
VUT,Vanuatu,CDD,rcp45,179,SSP5,PopWeightAv,future,2060,1555.5
WSM,Samoa,CDD,rcp45,180,SSP5,mean,future,2060,2838.5
WSM,Samoa,CDD,rcp45,180,SSP5,PopWeightAv,future,2060,2838.5
YEM,Yemen,CDD,rcp45,181,SSP5,mean,future,2060,2053.0
YEM,Yemen,CDD,rcp45,181,SSP5,PopWeightAv,future,2060,1365.5
ZAF,South Africa,CDD,rcp45,182,SSP5,mean,future,2060,676.5
ZAF,South Africa,CDD,rcp45,182,SSP5,PopWeightAv,future,2060,555.5
ZMB,Zambia,CDD,rcp45,183,SSP5,mean,future,2060,1347.5
